group,names,scores,logfoldchanges,pvals,pvals_adj
CD4+ T cells,TIMM22,0.37899265,,0.7046933308406249,0.9991003271582126
CD4+ T cells,ST3GAL2,0.37619933,,0.7067687117894129,0.9991003271582126
CD4+ T cells,ATXN7L3B,0.37478986,,0.7078167515285834,0.9991003271582126
CD4+ T cells,TSSC1,0.37409794,,0.7083314465302721,0.9991003271582126
CD4+ T cells,FNBP4,0.36899823,,0.7121290355039656,0.9991003271582126
CD4+ T cells,TBCK,0.36735815,,0.7133518949008663,0.9991003271582126
CD4+ T cells,HBP1,0.3651286,,0.7150154007310998,0.9991003271582126
CD4+ T cells,CECR5,0.3634629,,0.7162591345009799,0.9991003271582126
CD4+ T cells,ATPAF1,0.36312973,,0.7165079717377247,0.9991003271582126
CD4+ T cells,LYRM2,0.3613615,,0.7178292265955988,0.9991003271582126
CD4+ T cells,PRKACB,0.36113086,,0.7180016265236837,0.9991003271582126
CD4+ T cells,PRPS2,0.36015704,,0.7187296955511846,0.9991003271582126
CD4+ T cells,FN3KRP,0.35908073,,0.7195347005371794,0.9991003271582126
CD4+ T cells,ALKBH7,0.3581069,,0.7202633065433923,0.9991003271582126
CD4+ T cells,GPATCH4,0.35659495,,0.7213950666143838,0.9991003271582126
CD4+ T cells,NR2C2AP,0.35457042,,0.7229114295575718,0.9991003271582126
CD4+ T cells,PCSK7,0.3540579,,0.7232954918524593,0.9991003271582126
CD4+ T cells,CYB561,0.35272533,,0.7242943797982193,0.9991003271582126
CD4+ T cells,SURF6,0.35121334,,0.7254283020521226,0.9991003271582126
CD4+ T cells,LZTS2,0.3507777,,0.7257551372878328,0.9991003271582126
CD4+ T cells,GRPEL1,0.35064957,,0.7258512748068143,0.9991003271582126
CD4+ T cells,LAMP3,0.35044456,,0.7260051038212609,0.9991003271582126
CD4+ T cells,POLD2,0.34847128,,0.7274862723894264,0.9991003271582126
CD4+ T cells,RFC5,0.3460624,,0.7292958327645223,0.9991003271582126
CD4+ T cells,KRBOX4,0.34452477,,0.7304516609529046,0.9991003271582126
CD4+ T cells,GIT2,0.34255153,,0.7319358707880991,0.9991003271582126
CD4+ T cells,TTC1,0.34211588,,0.7322636889009561,0.9991003271582126
CD4+ T cells,TMEM177,0.34111643,,0.7330159267599398,0.9991003271582126
CD4+ T cells,PLD6,0.33747745,,0.7357570063338641,0.9991003271582126
CD4+ T cells,PPA2,0.33655488,,0.7364524644043695,0.9991003271582126
CD4+ T cells,ZNF836,0.3332747,,0.7389269496571553,0.9991003271582126
CD4+ T cells,RBM7,0.3327109,,0.7393525250459819,0.9991003271582126
CD4+ T cells,PDXDC1,0.33214712,,0.7397781802708312,0.9991003271582126
CD4+ T cells,PHF12,0.33209586,,0.7398168801550153,0.9991003271582126
CD4+ T cells,SAMD4B,0.33066076,,0.740900744020585,0.9991003271582126
CD4+ T cells,CHD7,0.32948193,,0.7417914457066146,0.9991003271582126
CD4+ T cells,ADAL,0.3271243,,0.7435738860266672,0.9991003271582126
CD4+ T cells,DHX8,0.3264836,,0.7440584828072225,0.9991003271582126
CD4+ T cells,USP33,0.32522792,,0.745008586392851,0.9991003271582126
CD4+ T cells,CBX5,0.32504854,,0.7451443471887998,0.9991003271582126
CD4+ T cells,ERCC6L2,0.32261398,,0.7469875962635939,0.9991003271582126
CD4+ T cells,ARMCX5,0.32181957,,0.7475893914231786,0.9991003271582126
CD4+ T cells,DOCK10,0.31912875,,0.7496288711127551,0.9991003271582126
CD4+ T cells,GTPBP6,0.31894937,,0.7497648988681906,0.9991003271582126
CD4+ T cells,ABHD13,0.31846246,,0.7501341562832851,0.9991003271582126
CD4+ T cells,EAPP,0.31643796,,0.7516701028778425,0.9991003271582126
CD4+ T cells,ANKHD1,0.31615606,,0.7518840470564531,0.9991003271582126
CD4+ T cells,MRPL42,0.31133828,,0.7555434826837264,0.9991003271582126
CD4+ T cells,CEP85L,0.31131265,,0.7555629625220495,0.9991003271582126
CD4+ T cells,TRUB2,0.30980065,,0.7567125476613102,0.9991003271582126
CD4+ T cells,UBA5,0.30728924,,0.7586232172162124,0.9991003271582126
CD4+ T cells,RABL2B,0.30459845,,0.7606719997769725,0.9991003271582126
CD4+ T cells,TMEM222,0.30144638,,0.7630741377802832,0.9991003271582126
CD4+ T cells,GTF2H2,0.3002163,,0.7640121781389253,0.9991003271582126
CD4+ T cells,TFAM,0.29970375,,0.764403130620086,0.9991003271582126
CD4+ T cells,TBC1D23,0.291862,,0.770392136856975,0.9991003271582126
CD4+ T cells,ZCCHC9,0.2904269,,0.7714896595603363,0.9991003271582126
CD4+ T cells,HEMGN,0.289735,,0.7720189858969904,0.9991003271582126
CD4+ T cells,PDCD1,0.28583974,,0.775000870878626,0.9991003271582126
CD4+ T cells,ANKEF1,0.27553782,,0.7829030724972312,0.9991003271582126
CD4+ T cells,PTPRN2,0.27164257,,0.7858968639410102,0.9991003271582126
CD4+ T cells,INSL3,0.26854175,,0.7882823473111309,0.9991003271582126
CD4+ T cells,CMTM7,0.2667735,,0.7896435553492863,0.9991003271582126
CD4+ T cells,SERPINE2,0.26636347,,0.7899592896696215,0.9991003271582126
CD4+ T cells,ZMAT3,0.26533842,,0.7907487762350863,0.9991003271582126
CD4+ T cells,ACOT13,0.26395458,,0.7918149236206671,0.9991003271582126
CD4+ T cells,ZFAND4,0.26195568,,0.7933556014336971,0.9991003271582126
CD4+ T cells,RP11-527L4.5,0.26154566,,0.7936717378357822,0.9991003271582126
CD4+ T cells,NDUFB8-1,0.2608281,,0.7942250580923274,0.9991003271582126
CD4+ T cells,SNX14,0.26077688,,0.7942645849339647,0.9991003271582126
CD4+ T cells,RFNG,0.25952116,,0.7952331573469975,0.9991003271582126
CD4+ T cells,UQCC1,0.25803483,,0.7963800386962241,0.9991003271582126
CD4+ T cells,MRPL41,0.2554209,,0.7983980336851106,0.9991003271582126
CD4+ T cells,SARDH,0.2523457,,0.8007738699743143,0.9991003271582126
CD4+ T cells,BBS2,0.24896298,,0.8033894193572211,0.9991003271582126
CD4+ T cells,C16orf58,0.24816856,,0.8040039977400094,0.9991003271582126
CD4+ T cells,C16orf13,0.24763039,,0.8044203939015628,0.9991003271582126
CD4+ T cells,DCAF5,0.24112122,,0.809461166314573,0.9991003271582126
CD4+ T cells,ST7L,0.23968613,,0.8105735899982186,0.9991003271582126
CD4+ T cells,TMBIM6,0.23919922,,0.8109511065217886,0.9991003271582126
CD4+ T cells,PDIK1L,0.23804602,,0.8118453998472364,0.9991003271582126
CD4+ T cells,ZNF559,0.23702095,,0.8126405334066671,0.9991003271582126
CD4+ T cells,RIOK1,0.23143435,,0.8169773866452452,0.9991003271582126
CD4+ T cells,C9orf37,0.23035802,,0.8178135757712287,0.9991003271582126
CD4+ T cells,ZNF561,0.22999924,,0.8180923516028551,0.9991003271582126
CD4+ T cells,CCDC174,0.22951235,,0.818470727021046,0.9991003271582126
CD4+ T cells,OLA1,0.22897418,,0.8188889806244111,0.9991003271582126
CD4+ T cells,ZFP69,0.22633465,,0.8209411591708107,0.9991003271582126
CD4+ T cells,R3HDM1,0.22630902,,0.8209610892674201,0.9991003271582126
CD4+ T cells,TRPV2,0.22623213,,0.8210208802507137,0.9991003271582126
CD4+ T cells,PPIL2,0.22210623,,0.824231179851443,0.9991003271582126
CD4+ T cells,SLC20A2,0.22190122,,0.824390775030341,0.9991003271582126
CD4+ T cells,EXOC4,0.21728843,,0.8279835739780071,0.9991003271582126
CD4+ T cells,FAM210B,0.21628898,,0.8287624911392453,0.9991003271582126
CD4+ T cells,MTRF1,0.21564832,,0.8292618856291912,0.9991003271582126
CD4+ T cells,IL24,0.21480264,,0.8299211919774484,0.9991003271582126
CD4+ T cells,PRRG2,0.21470013,,0.8300011160464965,0.9991003271582126
CD4+ T cells,MPP6,0.2139057,,0.8306205871616992,0.9991003271582126
CD4+ T cells,MZT1,0.21385446,,0.8306605566592296,0.9991003271582126
CD4+ T cells,NAA25,0.21295753,,0.8313600936939181,0.9991003271582126
CD4+ T cells,HCFC2,0.2103436,,0.8333995047083652,0.9991003271582126
CD4+ T cells,LMF2,0.21021546,,0.8334995047833449,0.9991003271582126
CD4+ T cells,PEMT,0.21011296,,0.8335795067827947,0.9991003271582126
CD4+ T cells,IFIT5,0.20901102,,0.8344396369364149,0.9991003271582126
CD4+ T cells,TMX3,0.20875475,,0.8346396956370328,0.9991003271582126
CD4+ T cells,ASB8,0.20811409,,0.8351398891858347,0.9991003271582126
CD4+ T cells,TTC14,0.20739654,,0.8357001851327799,0.9991003271582126
CD4+ T cells,DMTN,0.20444947,,0.838002272187671,0.9991003271582126
CD4+ T cells,ZNF195,0.2041932,,0.8382025195174478,0.9991003271582126
CD4+ T cells,STT3A,0.20129739,,0.8404660395594108,0.9991003271582126
CD4+ T cells,METTL3,0.20004168,,0.8414479772636299,0.9991003271582126
CD4+ T cells,ATG4C,0.19804281,,0.8430115700563312,0.9991003271582126
CD4+ T cells,PPP1R8,0.1974534,,0.8434727479301766,0.9991003271582126
CD4+ T cells,RP11-950C14.3,0.19381441,,0.8463212028161331,0.9991003271582126
CD4+ T cells,CTD-2015H6.3,0.19381441,,0.8463212028161331,0.9991003271582126
CD4+ T cells,STMN1,0.19378878,,0.8463412695264015,0.9991003271582126
CD4+ T cells,NUDCD1,0.1923537,,0.8474651639791646,0.9991003271582126
CD4+ T cells,PJA1,0.18999603,,0.8493122345826383,0.9991003271582126
CD4+ T cells,RP11-314N13.3,0.18681833,-8.669176,0.8518030721168506,0.9991003271582126
CD4+ T cells,MUM1,0.18561389,,0.8527475677752775,0.9991003271582126
CD4+ T cells,PPIL4,0.18528074,,0.8530088485951809,0.9991003271582126
CD4+ T cells,C16orf52,0.18430692,,0.8537726849021794,0.9991003271582126
CD4+ T cells,TRIM23,0.18230805,,0.8553409882057031,0.9991003271582126
CD4+ T cells,ZNF232,0.181693,,0.8558236583485429,0.9991003271582126
CD4+ T cells,STX16,0.18069357,,0.8566081122974637,0.9991003271582126
CD4+ T cells,RP11-5C23.1,0.17764398,,0.859002575037481,0.9991003271582126
CD4+ T cells,DUSP10,0.17626014,,0.8600895672444678,0.9991003271582126
CD4+ T cells,C19orf52,0.17413314,,0.8617608308329717,0.9991003271582126
CD4+ T cells,KIAA1429,0.1731337,,0.8625463376136332,0.9991003271582126
CD4+ T cells,RBM5,0.17221114,,0.8632715414639083,0.9991003271582126
CD4+ T cells,N4BP2L1,0.17185237,,0.8635535963345299,0.9991003271582126
CD4+ T cells,RP5-827C21.4,0.1709298,,0.8642789600590542,0.9991003271582126
CD4+ T cells,OSBPL7,0.17087856,,0.8643192614034205,0.9991003271582126
CD4+ T cells,HMG20A,0.1708273,,0.8643595631007513,0.9991003271582126
CD4+ T cells,C21orf33,0.16923845,,0.8656090902274959,0.9991003271582126
CD4+ T cells,DDX56,0.1689053,,0.8658711305697455,0.9991003271582126
CD4+ T cells,ELOVL4,0.1675727,,0.8669194391109727,0.9991003271582126
CD4+ T cells,RPL7L1,0.16675267,,0.867564668541446,0.9991003271582126
CD4+ T cells,TMEM60,0.16672704,,0.8675848333851566,0.9991003271582126
CD4+ T cells,MPC2,0.16577885,,0.8683309930626433,0.9991003271582126
CD4+ T cells,LRIG2,0.16452314,,0.8693193308949525,0.9991003271582126
CD4+ T cells,HPRT1,0.16403623,,0.8697026189573849,0.9991003271582126
CD4+ T cells,RFPL2,0.16344683,-9.796704,0.8701666401959356,0.9991003271582126
CD4+ T cells,SPATA7,0.16344683,-6.151873,0.8701666401959356,0.9991003271582126
CD4+ T cells,PLCL1,0.16344683,-4.2823033,0.8701666401959356,0.9991003271582126
CD4+ T cells,ISOC1,0.15878277,,0.8738400241759428,0.9991003271582126
CD4+ T cells,NNT-AS1,0.15816773,,0.8743246312367419,0.9991003271582126
CD4+ T cells,VIPR1,0.15637386,,0.8757383371257935,0.9991003271582126
CD4+ T cells,ST3GAL3,0.15616885,,0.8758999288506948,0.9991003271582126
CD4+ T cells,NFE2L2,0.15522066,,0.8766473577729061,0.9991003271582126
CD4+ T cells,NDUFS1,0.15240173,,0.8788700909228576,0.9991003271582126
CD4+ T cells,C2CD4D,0.14945467,,0.8811948783394868,0.9991003271582126
CD4+ T cells,RP11-727F15.9,0.14914715,,0.8814375242037513,0.9991003271582126
CD4+ T cells,GPKOW,0.14812209,,0.8822464240041143,0.9991003271582126
CD4+ T cells,URB2,0.1472764,,0.8829138588428145,0.9991003271582126
CD4+ T cells,ZNF256,0.14702013,-4.308096,0.8831161282585679,0.9991003271582126
CD4+ T cells,SAAL1,0.1445856,,0.8850380659643233,0.9991003271582126
CD4+ T cells,ZNF682,0.13851209,,0.8898357201379175,0.9991003271582126
CD4+ T cells,C8orf44,0.13436057,,0.8931174631332016,0.9991003271582126
CD4+ T cells,ATAD3C,0.13318174,-4.4767637,0.8940496522835775,0.9991003271582126
CD4+ T cells,UBE3A,0.1320798,,0.894921178870911,0.9991003271582126
CD4+ T cells,C1GALT1C1,0.13205417,,0.8949414484444767,0.9991003271582126
CD4+ T cells,NR2C1,0.13164414,-1.7357266,0.8952657709414882,0.9991003271582126
CD4+ T cells,NPRL2,0.1311316,,0.8956711986751554,0.9991003271582126
CD4+ T cells,EOGT,0.13105473,,0.8957320151880266,0.9991003271582126
CD4+ T cells,F5,0.13054219,,0.8961374742495067,0.9991003271582126
CD4+ T cells,SEPT11,0.13020904,,0.896401037193966,0.9991003271582126
CD4+ T cells,PRDM2,0.12849206,,0.8977595807386112,0.9991003271582126
CD4+ T cells,ZUFSP,0.12659569,,0.8992604098749641,0.9991003271582126
CD4+ T cells,ALG5,0.12623692,,0.8995443912200805,0.9991003271582126
CD4+ T cells,RP11-432I5.1,0.12608315,-2.5654583,0.8996661014502665,0.9991003271582126
CD4+ T cells,SMYD4,0.12572438,,0.8999501011585509,0.9991003271582126
CD4+ T cells,C12orf10,0.12490433,,0.9005992913958667,0.9991003271582126
CD4+ T cells,FBXO11,0.12477619,,0.9007007333883357,0.9991003271582126
CD4+ T cells,PLEKHA3,0.12459681,,0.9008427549021597,0.9991003271582126
CD4+ T cells,PIGU,0.12267481,,0.9023646122715577,0.9991003271582126
CD4+ T cells,GOT2,0.122418545,,0.90256755382276,0.9991003271582126
CD4+ T cells,FBXO33,0.12198289,,0.9029125690644364,0.9991003271582126
CD4+ T cells,SUV420H2,0.12134223,,0.9034199777096529,0.9991003271582126
CD4+ T cells,RP11-378J18.3,0.11908708,-2.6842127,0.9052063685813978,0.9991003271582126
CD4+ T cells,PDZD4,0.1167038,-2.9783812,0.9070947802329852,0.9991003271582126
CD4+ T cells,CCDC22,0.11539684,,0.9081305845174799,0.9991003271582126
CD4+ T cells,MKKS,0.115191825,,0.9082930778409419,0.9991003271582126
CD4+ T cells,PDE6B,0.1147818,,0.9086180759935173,0.9991003271582126
CD4+ T cells,TSPAN15,0.112987936,,0.910040122044443,0.9991003271582126
CD4+ T cells,ATG16L1,0.112296015,,0.9105887028036523,0.9991003271582126
CD4+ T cells,LYSMD4,0.10988711,-2.6487162,0.9124989074159914,0.9991003271582126
CD4+ T cells,RP3-325F22.5,0.1097846,-3.0797024,0.912580204013886,0.9991003271582126
CD4+ T cells,RASD1,0.10850327,,0.9135964884083001,0.9991003271582126
CD4+ T cells,MAPK1IP1L,0.10640188,,0.9152634999453352,0.9991003271582126
CD4+ T cells,DENND6A,0.102147855,,0.9186393153801137,0.9991003271582126
CD4+ T cells,RUNDC1,0.100789644,,0.9197174478727881,0.9991003271582126
CD4+ T cells,OBSCN,0.10043087,,0.9200022623122068,0.9991003271582126
CD4+ T cells,ZNF799,0.1000721,,0.9202870870142175,0.9991003271582126
CD4+ T cells,PEX26,0.09799634,,0.9219352009680748,0.9991003271582126
CD4+ T cells,WNK1,0.096586876,,0.9230544822448267,0.9991003271582126
CD4+ T cells,RP11-798G7.6,0.0958437,-1.7131438,0.9236447102328821,0.9991003271582126
CD4+ T cells,RP11-178G16.4,0.09571557,-1.6130916,0.9237464779373488,0.9991003271582126
CD4+ T cells,WBP2NL,0.09571557,-1.5629108,0.9237464779373488,0.9991003271582126
CD4+ T cells,ACD,0.09499802,,0.9243164001007506,0.9991003271582126
CD4+ T cells,RP11-400F19.6,0.09420359,,0.9249474306581164,0.9991003271582126
CD4+ T cells,AHSA1,0.091820315,,0.9268408041113125,0.9991003271582126
CD4+ T cells,SARS,0.0916153,,0.9270036944536411,0.9991003271582126
CD4+ T cells,RAB40C,0.0912309,,0.9273091220864578,0.9991003271582126
CD4+ T cells,DTX3,0.090026446,,0.9282661978246207,0.9991003271582126
CD4+ T cells,LRCH4,0.08971893,,0.928510574274068,0.9991003271582126
CD4+ T cells,ZNF587B,0.08871949,-1.3629109,0.9293048441815908,0.9991003271582126
CD4+ T cells,PBLD,0.08871949,-1.3659334,0.9293048441815908,0.9991003271582126
CD4+ T cells,CIAPIN1,0.08741253,,0.9303436109794598,0.9991003271582126
CD4+ T cells,RBPJ,0.0870025,,0.9306695231423278,0.9991003271582126
CD4+ T cells,NMNAT3,0.086694986,-2.3429904,0.930913964897396,0.9991003271582126
CD4+ T cells,RBM26-AS1,0.0865156,-2.4372993,0.9310565589322486,0.9991003271582126
CD4+ T cells,ARHGAP21,0.08592618,,0.9315250977467926,0.9991003271582126
CD4+ T cells,MRM1,0.083542906,,0.9334198645536745,0.9991003271582126
CD4+ T cells,ERI3,0.08244096,,0.9342960677307064,0.9991003271582126
CD4+ T cells,PURA,0.08164653,-3.5138495,0.9349277985322607,0.9991003271582126
CD4+ T cells,STAU2,0.07934013,,0.9367620864474051,0.9991003271582126
CD4+ T cells,ANKAR,0.07636744,,0.9391267735415874,0.9991003271582126
CD4+ T cells,SPRTN,0.07529112,,0.9399830868267892,0.9991003271582126
CD4+ T cells,OTUD5,0.07298472,,0.9418182762818026,0.9991003271582126
CD4+ T cells,ELP5,0.07288221,,0.94189984749999,0.9991003271582126
CD4+ T cells,SMC2,0.07149837,,0.9430011182441534,0.9991003271582126
CD4+ T cells,ERV3-1,0.070473306,1.1177559,0.9438169447213193,0.9991003271582126
CD4+ T cells,WDR91,0.06952512,,0.9445716367042784,0.9991003271582126
CD4+ T cells,TTN-AS1,0.069320105,,0.944734819914107,0.9991003271582126
CD4+ T cells,LRRIQ3,0.06560424,-2.4539008,0.9476929107851437,0.9991003271582126
CD4+ T cells,ACVR2A,0.06534798,-1.0493807,0.9478969441014795,0.9991003271582126
CD4+ T cells,SH3BGRL2,0.06534798,-0.9902406,0.9478969441014795,0.9991003271582126
CD4+ T cells,GDF11,0.06534798,-1.0108569,0.9478969441014795,0.9991003271582126
CD4+ T cells,MCF2L,0.06534798,-1.0021,0.9478969441014795,0.9991003271582126
CD4+ T cells,TUBG2,0.06534798,-1.1299725,0.9478969441014795,0.9991003271582126
CD4+ T cells,UNC45A,0.063836,-8.186272,0.9491008097746936,0.9991003271582126
CD4+ T cells,CD2AP,0.06158086,,0.9508966211093975,0.9991003271582126
CD4+ T cells,DPY19L4,0.06135022,,0.9510802978439474,0.9991003271582126
CD4+ T cells,SEC31A,0.06058142,,0.9516925723417218,0.9991003271582126
CD4+ T cells,NAPA-AS1,0.06042766,-3.1928313,0.9518150306748949,0.9991003271582126
CD4+ T cells,DLST,0.05947947,,0.9525702154287637,0.9991003271582126
CD4+ T cells,RMDN3,0.05942822,-1.1207078,0.9526110374457012,0.9991003271582126
CD4+ T cells,CTNNB1,0.058838807,3.4725862,0.9530804995505155,0.9991003271582126
CD4+ T cells,GOLGB1,0.05865942,,0.9532233825606844,0.9991003271582126
CD4+ T cells,SNTA1,0.058454406,-0.92437387,0.9533866792702326,0.9991003271582126
CD4+ T cells,RP1-28O10.1,0.058454406,-1.1933078,0.9533866792702326,0.9991003271582126
CD4+ T cells,AP4B1-AS1,0.0583519,-0.83772415,0.9534683283592895,0.9991003271582126
CD4+ T cells,CAMK2N1,0.0583519,-0.97150534,0.9534683283592895,0.9991003271582126
CD4+ T cells,JAM3,0.0583519,-0.8541357,0.9534683283592895,0.9991003271582126
CD4+ T cells,CCDC122,0.0583519,-0.822156,0.9534683283592895,0.9991003271582126
CD4+ T cells,DENND1C,0.057864994,,0.9538561681871804,0.9991003271582126
CD4+ T cells,PEX19,0.0564299,,0.9549993382693192,0.9991003271582126
CD4+ T cells,MTERFD1,0.05627614,0.6715405,0.9551218263105875,0.9991003271582126
CD4+ T cells,CEP120,0.054917928,,0.9562038497129345,0.9991003271582126
CD4+ T cells,SIRT1,0.05250902,-1.3852941,0.9581231073418182,0.9991003271582126
CD4+ T cells,LY6G5B,0.05135582,-0.7673561,0.9590419875028912,0.9991003271582126
CD4+ T cells,AAR2,0.05015137,,0.9600017648656815,0.9991003271582126
CD4+ T cells,RBBP6,0.04953633,,0.9604918863933921,0.9991003271582126
CD4+ T cells,ZNF175,0.048972543,-1.1027361,0.9609411775829074,0.9991003271582126
CD4+ T cells,ZNF615,0.04884441,-0.9536313,0.9610432909520598,0.9991003271582126
CD4+ T cells,TADA2A,0.04730681,,0.9622687007524,0.9991003271582126
CD4+ T cells,TAL1,0.044359744,-0.84403956,0.9646176495542524,0.9991003271582126
CD4+ T cells,SOX13,0.044359744,-0.7381893,0.9646176495542524,0.9991003271582126
CD4+ T cells,DIS3,0.044334117,,0.9646380765723459,0.9991003271582126
CD4+ T cells,PRUNE,0.042950276,-2.07494,0.9657411696618164,0.9991003271582126
CD4+ T cells,SNRNP35,0.042360865,,0.9662110256401616,0.9991003271582126
CD4+ T cells,CTB-113I20.2,0.042283986,-1.6274538,0.966272312070932,0.9991003271582126
CD4+ T cells,SNX9,0.042283986,,0.966272312070932,0.9991003271582126
CD4+ T cells,ZBTB41,0.042130224,-0.74225754,0.9663948855298006,0.9991003271582126
CD4+ T cells,SLC39A14,0.042130224,-0.89628315,0.9663948855298006,0.9991003271582126
CD4+ T cells,RP11-532F6.3,0.042002093,-0.73416686,0.9664970306855282,0.9991003271582126
CD4+ T cells,TOMM40,0.0397982,,0.9682540119932148,0.9991003271582126
CD4+ T cells,DHX34,0.03795308,-3.2114952,0.9697250919666038,0.9991003271582126
CD4+ T cells,ZNF628,0.037824947,,0.9698272541811979,0.9991003271582126
CD4+ T cells,CRTC2,0.037466172,,0.9701133110108818,0.9991003271582126
CD4+ T cells,PPP2R1B,0.03679988,-3.3179457,0.9706445695824425,0.9991003271582126
CD4+ T cells,STK38,0.036133587,,0.9711758411803602,0.9991003271582126
CD4+ T cells,C3orf18,0.034980386,-0.519661,0.972095379806434,0.9991003271582126
CD4+ T cells,U2SURP,0.034929134,,0.9721362490597999,0.9991003271582126
CD4+ T cells,SPIN1,0.03459599,,0.9724019009852976,0.9991003271582126
CD4+ T cells,ZNF333,0.03426284,-2.9384544,0.972667555972593,0.9991003271582126
CD4+ T cells,WDR44,0.033878442,-2.0382502,0.9729740847240647,0.9991003271582126
CD4+ T cells,EXOC6,0.033212148,-2.0166042,0.9735054106568071,0.9991003271582126
CD4+ T cells,TMEM194A,0.033007134,-1.0735546,0.9736688979356142,0.9991003271582126
CD4+ T cells,ANKRD27,0.03090575,,0.9753447051085382,0.9991003271582126
CD4+ T cells,MAEA,0.030649483,,0.9755490794308103,0.9991003271582126
CD4+ T cells,MTIF2,0.029726923,1.8155122,0.9762848401862472,0.9991003271582126
CD4+ T cells,CTB-152G17.6,0.02798431,-0.48586065,0.9776746650509274,0.9991003271582126
CD4+ T cells,NME6,0.027728043,-1.7716027,0.9778790568781034,0.9991003271582126
CD4+ T cells,TMEM138,0.026241697,,0.9790645576931843,0.9991003271582126
CD4+ T cells,BCDIN3D,0.025934177,-1.0553163,0.9793098395834635,0.9991003271582126
CD4+ T cells,RNF25,0.02529351,,0.9798208497775888,0.9991003271582126
CD4+ T cells,INIP,0.024806604,-1.1516953,0.980209223074562,0.9991003271582126
